X44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
X45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
X46;Consulta com profissional de APS;Consulta com profissional de APS;false
X47;Consulta com especialista;Consulta com especialista;false
X48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
X49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
X50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
X51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
X52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
X53;Cateterização/intubação;Cateterização/intubação;false
X54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
X55;Injeção local /infiltração;Injeção local /infiltração;false
X56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
X57;Medicina física/reabilitação;Medicina física/reabilitação;false
X58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
X59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
X60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
X61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
X62;Procedimento administrativo;Procedimento administrativo;false
X63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
X64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
X65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
X66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
X67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
X68;Outras referenciações NE;Outras referenciações NE;false
X69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
Y30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
Y31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
Y32;Teste de sensibilidade;Teste de sensibilidade;false
Y33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
Y34;Análise de sangue;Análise de sangue;false
Y35;Análise de urina;Análise de urina;false
Y36;Análise de fezes;Análise de fezes;false
Y37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
Y38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
Y39;Teste de função física;Teste de função física;false
Y40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
Y41;Radiologia diagnóstica;Radiologia diagnóstica;false
Y42;Eletrocardiograma;Eletrocardiograma;false
Y43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
Y44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
Y45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
Y46;Consulta com profissional de APS;Consulta com profissional de APS;false
Y47;Consulta com especialista;Consulta com especialista;false
Y48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
Y49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
Y50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
Y51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
Y52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
Y53;Cateterização/intubação;Cateterização/intubação;false
Y54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
Y55;Injeção local /infiltração;Injeção local /infiltração;false
Y56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
Y57;Medicina física/reabilitação;Medicina física/reabilitação;false
Y58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
Y59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
Y60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
Y61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
Y62;Procedimento administrativo;Procedimento administrativo;false
Y63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
Y64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
Y65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
Y66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
Y67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
Y68;Outras referenciações NE;Outras referenciações NE;false
Y69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
Z30;Exame médico/avaliação de saúde - completo;Exame médico/avaliação de saúde - completo;false
Z31;Exame médico/avaliação de  saúde - parcial;Exame médico/avaliação de  saúde - parcial;false
Z32;Teste de sensibilidade;Teste de sensibilidade;false
Z33;Exame microbiológico/imunológico;Exame microbiológico/imunológico;false
Z34;Análise de sangue;Análise de sangue;false
Z35;Análise de urina;Análise de urina;false
Z36;Análise de fezes;Análise de fezes;false
Z37;Citologia esfoliativa/histologia;Citologia esfoliativa/histologia;false
Z38;Outras análises laboratoriais NE;Outras análises laboratoriais NE;false
Z39;Teste de função física;Teste de função física;false
Z40;Endoscopia diagnóstica;Endoscopia diagnóstica;false
Z41;Radiologia diagnóstica;Radiologia diagnóstica;false
Z42;Eletrocardiograma;Eletrocardiograma;false
Z43;Outros procedimentos diagnósticos;Outros procedimentos diagnósticos;false
Z44;Vacinação/medicação preventiva;Vacinação/medicação preventiva;false
Z45;Educação em saúde/aconselhamento/dieta;Educação em saúde/aconselhamento/dieta;false
Z46;Consulta com profissional de APS;Consulta com profissional de APS;false
Z47;Consulta com especialista;Consulta com especialista;false
Z48;Esclarecimento/discussão do motivo da consulta;Esclarecimento/discussão do motivo da consulta;false
Z49;Outros procedimentos preventivos;Outros procedimentos preventivos;false
Z50;Medicação/prescrição/renovação/ injeção;Medicação/prescrição/renovação/ injeção;false
Z51;Incisão/drenagem/aspiração/remoção;Incisão/drenagem/aspiração/remoção;false
Z52;Excisão /biopsia/remoção/debridamento/cauterização;Excisão /biopsia/remoção/debridamento/cauterização;false
Z53;Cateterização/intubação;Cateterização/intubação;false
Z54;Reparação/sutura/gesso/prótese;Reparação/sutura/gesso/prótese;false
Z55;Injeção local /infiltração;Injeção local /infiltração;false
Z56;Ligadura/compressa /tamponamento;Ligadura/compressa /tamponamento;false
Z57;Medicina física/reabilitação;Medicina física/reabilitação;false
Z58;Aconselhamento/escuta terapêutica;Aconselhamento/escuta terapêutica;false
Z59;Outros procedimentos terapêuticos/pequena cirurgia NE;Outros procedimentos terapêuticos/pequena cirurgia NE;false
Z60;Resultados de análises/procedimentos;Resultados de análises/procedimentos;false
Z61;Contra referência de outro prestador - resultado de exames/teste/ análise;Contra referência de outro prestador - resultado de exames/teste/ análise;false
Z62;Procedimento administrativo;Procedimento administrativo;false
Z63;Consulta de seguimento não especificada;Consulta de seguimento não especificada;false
Z64;Episódio / problema iniciado pelo prestador;Episódio / problema iniciado pelo prestador;false
Z65;Episódio / problema iniciado por outro NE;Episódio / problema iniciado por outro NE;false
Z66;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;Referenciado a outro prestador /enfermeiro /assistente social/terapeuta;false
Z67;Referenciado para médico/especialista/clínica/hospital;Referenciado para médico/especialista/clínica/hospital;false
Z68;Outras referenciações NE;Outras referenciações NE;false
Z69;Outro motivo de consulta NE;Outro motivo de consulta NE;false
